,Quantity,Item_Name,Item_Price
2735,1,Chicken Burrito,$11.25 
2736,1,Chips and Guacamole,$4.45 
2737,1,Chicken Burrito,$11.25 
2738,1,Chicken Bowl,$8.75 
2739,1,Chips,$2.15 
2740,1,Steak Salad Bowl,$11.89 
2741,1,Chicken Bowl,$11.25 
2742,1,Chicken Bowl,$8.75 
2743,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2744,1,Bottled Water,$1.50 
2745,1,Chicken Burrito,$8.75 
2746,2,Chips,$4.30 
2747,1,Chicken Bowl,$8.75 
2748,1,Chicken Bowl,$11.25 
2749,1,Barbacoa Bowl,$11.75 
2750,1,Steak Bowl,$11.75 
2751,1,Chips,$2.15 
2752,1,Chicken Burrito,$11.25 
2753,1,Steak Bowl,$8.99 
2754,1,Bottled Water,$1.09 
2755,1,Veggie Burrito,$8.49 
2756,1,Veggie Salad,$8.49 
2757,1,Chicken Burrito,$8.49 
2758,1,Izze,$3.39 
2759,1,Steak Burrito,$8.99 
2760,1,Chicken Bowl,$10.98 
2761,1,Chips and Guacamole,$3.99 
2762,1,Barbacoa Bowl,$11.75 
2763,1,Chips,$2.15 
2764,1,Chicken Soft Tacos,$8.75 
2765,1,Chips and Guacamole,$4.45 
2766,2,Canned Soft Drink,$2.50 
2767,1,Steak Burrito,$11.48 
2768,1,Canned Soda,$1.09 
2769,1,Chicken Burrito,$8.49 
2770,1,Chicken Burrito,$8.49 
2771,2,Chicken Bowl,$16.98 
2772,1,Chips and Guacamole,$3.99 
2773,1,Veggie Bowl,$10.98 
2774,1,Canned Soda,$1.09 
2775,1,Chicken Burrito,$8.75 
2776,1,Chips and Fresh Tomato Salsa,$2.95 
2777,1,Chicken Bowl,$8.75 
2778,1,Chicken Burrito,$8.75 
2779,1,Chips and Fresh Tomato Salsa,$2.95 
2780,1,Barbacoa Soft Tacos,$9.25 
2781,1,Chicken Bowl,$11.25 
2782,1,Chips,$2.15 
2783,1,Steak Burrito,$9.25 
2784,1,Chips and Guacamole,$4.45 
2785,1,Chips and Guacamole,$4.45 
2786,1,Barbacoa Burrito,$9.25 
2787,1,Barbacoa Crispy Tacos,$11.75 
2788,1,Steak Bowl,$11.75 
2789,1,Chips,$2.15 
2790,1,Carnitas Burrito,$9.25 
2791,1,Chicken Burrito,$8.75 
2792,1,Chicken Burrito,$11.25 
2793,1,6 Pack Soft Drink,$6.49 
2794,1,Chicken Bowl,$8.75 
2795,1,Veggie Bowl,$11.25 
2796,1,Chips and Fresh Tomato Salsa,$2.95 
2797,1,Chicken Burrito,$10.98 
2798,1,Chips and Guacamole,$3.99 
2799,1,Bottled Water,$1.50 
2800,1,Barbacoa Bowl,$9.25 
2801,1,Chips,$2.15 
2802,1,Chicken Soft Tacos,$8.75 
2803,1,Veggie Bowl,$11.25 
2804,1,Steak Salad Bowl,$11.89 
2805,1,Chips and Guacamole,$4.45 
2806,1,Bottled Water,$1.50 
2807,1,Canned Soft Drink,$1.25 
2808,1,Chicken Bowl,$8.75 
2809,1,Chicken Bowl,$8.75 
2810,1,Chips and Guacamole,$4.45 
2811,1,Chicken Bowl,$11.25 
2812,1,Steak Crispy Tacos,$11.75 
2813,1,Chicken Bowl,$8.49 
2814,1,Canned Soda,$1.09 
2815,1,Bottled Water,$1.09 
2816,1,Side of Chips,$1.69 
2817,1,Steak Burrito,$8.99 
2818,1,Nantucket Nectar,$3.39 
2819,1,Steak Burrito,$8.99 
2820,1,Side of Chips,$1.69 
2821,1,Chicken Burrito,$8.49 
2822,1,Steak Burrito,$8.99 
2823,3,Bottled Water,$3.27 
2824,1,Steak Burrito,$8.99 
2825,1,Steak Burrito,$8.99 
2826,1,Canned Soda,$1.09 
2827,1,Chicken Bowl,$10.98 
2828,1,Side of Chips,$1.69 
2829,1,Chips and Guacamole,$3.99 
2830,1,Chicken Soft Tacos,$8.49 
2831,1,Canned Soda,$1.09 
2832,1,Chicken Burrito,$8.75 
2833,1,Chicken Burrito,$8.75 
2834,1,Steak Burrito,$11.75 
2835,1,Chicken Burrito,$8.75 
2836,1,Steak Burrito,$9.25 
2837,1,Chicken Bowl,$8.75 
2838,1,Nantucket Nectar,$3.39 
2839,1,Steak Burrito,$8.99 
2840,1,Steak Soft Tacos,$8.99 
2841,1,Chips and Fresh Tomato Salsa,$2.39 
2842,1,Steak Crispy Tacos,$9.25 
2843,1,Chicken Bowl,$8.75 
2844,1,Steak Soft Tacos,$9.25 
2845,1,Steak Burrito,$9.25 
2846,1,Steak Burrito,$8.99 
2847,1,Chips and Guacamole,$3.99 
2848,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
2849,1,Veggie Burrito,$8.49 
2850,1,Canned Soda,$1.09 
2851,1,Veggie Soft Tacos,$8.49 
2852,1,Steak Burrito,$8.99 
2853,1,Nantucket Nectar,$3.39 
2854,1,Chicken Soft Tacos,$11.25 
2855,1,Canned Soft Drink,$1.25 
2856,1,Steak Bowl,$8.99 
2857,1,Chips and Guacamole,$3.99 
2858,1,Chicken Salad Bowl,$8.75 
2859,2,Chips and Guacamole,$8.90 
2860,1,6 Pack Soft Drink,$6.49 
2861,1,Chicken Burrito,$8.75 
2862,1,Steak Crispy Tacos,$9.25 
2863,1,Chicken Salad Bowl,$11.25 
2864,1,Chicken Bowl,$11.25 
2865,1,Chicken Burrito,$11.25 
2866,1,Canned Soft Drink,$1.25 
2867,1,Chicken Bowl,$8.75 
2868,1,Steak Bowl,$9.25 
2869,1,Chips and Guacamole,$4.45 
2870,1,Canned Soft Drink,$1.25 
2871,1,Chicken Burrito,$8.75 
2872,1,Canned Soft Drink,$1.25 
2873,1,Chips,$2.15 
2874,2,Steak Crispy Tacos,$17.98 
2875,1,Steak Burrito,$8.99 
2876,1,Chicken Bowl,$8.75 
2877,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2878,1,Canned Soft Drink,$1.25 
2879,1,Steak Soft Tacos,$11.75 
2880,1,Bottled Water,$1.50 
2881,1,Bottled Water,$1.50 
2882,1,Chicken Burrito,$8.75 
2883,1,Chicken Salad Bowl,$8.75 
2884,1,Carnitas Burrito,$11.08 
2885,1,Steak Burrito,$8.99 
2886,1,Side of Chips,$1.69 
2887,1,Carnitas Bowl,$8.99 
2888,1,Side of Chips,$1.69 
2889,1,Chicken Burrito,$10.98 
2890,1,Chips and Guacamole,$3.99 
2891,1,Izze,$3.39 
2892,1,Steak Bowl,$11.75 
2893,1,Chips,$2.15 
2894,1,Steak Burrito,$11.75 
2895,1,Chips and Fresh Tomato Salsa,$2.95 
2896,1,Chicken Bowl,$8.75 
2897,1,Chicken Salad Bowl,$8.75 
2898,1,Carnitas Soft Tacos,$11.75 
2899,1,Chicken Bowl,$11.25 
2900,1,Steak Burrito,$11.75 
2901,1,Chicken Burrito,$11.25 
2902,1,Chips and Guacamole,$4.45 
2903,1,Veggie Bowl,$11.25 
2904,1,Canned Soft Drink,$1.25 
2905,2,Canned Soda,$2.18 
2906,2,Canned Soda,$2.18 
2907,1,Chips and Roasted Chili Corn Salsa,$2.39 
2908,1,Chicken Crispy Tacos,$8.49 
2909,1,Steak Burrito,$8.99 
2910,1,Chips and Fresh Tomato Salsa,$2.39 
2911,1,Veggie Burrito,$11.25 
2912,1,Chicken Crispy Tacos,$8.75 
2913,1,Carnitas Bowl,$11.75 
2914,1,Carnitas Bowl,$11.75 
2915,1,Chicken Bowl,$11.25 
2916,1,Chips and Guacamole,$4.45 
2917,1,Chips,$2.15 
2918,1,Chicken Bowl,$8.19 
2919,1,Chicken Bowl,$10.58 
2920,1,Chips and Guacamole,$4.45 
2921,1,Steak Bowl,$9.25 
2922,1,Bottled Water,$1.09 
2923,1,Steak Bowl,$8.99 
2924,1,Chicken Burrito,$11.25 
2925,1,Bottled Water,$1.50 
2926,1,Carnitas Bowl,$8.99 
2927,1,Chips and Guacamole,$3.99 
2928,1,Chips and Guacamole,$4.45 
2929,1,Steak Bowl,$11.75 
2930,1,Chips,$2.15 
2931,1,Chicken Bowl,$11.25 
2932,1,Chicken Soft Tacos,$8.75 
2933,1,Chips and Guacamole,$4.45 
2934,1,Chicken Burrito,$8.75 
2935,1,Barbacoa Burrito,$9.25 
2936,3,Chips,$6.45 
2937,1,Chicken Bowl,$8.75 
2938,1,Chicken Salad Bowl,$11.25 
2939,1,Veggie Bowl,$11.25 
2940,1,Chicken Bowl,$8.75 
2941,1,Steak Bowl,$11.75 
2942,2,Chicken Bowl,$21.96 
2943,1,Steak Burrito,$8.99 
2944,3,Side of Chips,$5.07 
2945,1,Chicken Bowl,$8.49 
2946,1,Steak Burrito,$9.25 
2947,1,Chicken Burrito,$11.25 
2948,1,Chips and Guacamole,$4.45 
2949,1,Nantucket Nectar,$3.39 
2950,1,Chicken Burrito,$8.49 
2951,1,Carnitas Burrito,$8.99 
2952,1,Chicken Bowl,$8.49 
2953,2,Chicken Burrito,$17.50 
2954,2,Steak Burrito,$22.96 
2955,1,Chicken Bowl,$8.75 
2956,1,Chicken Bowl,$11.25 
2957,1,Steak Salad Bowl,$11.89 
2958,1,Chicken Bowl,$11.25 
2959,1,Chicken Bowl,$8.49 
2960,1,Side of Chips,$1.69 
2961,1,Canned Soda,$1.09 
2962,1,Barbacoa Burrito,$8.99 
2963,1,Steak Crispy Tacos,$8.99 
2964,1,Steak Burrito,$9.25 
2965,1,Chicken Crispy Tacos,$8.75 
2966,1,Barbacoa Burrito,$9.25 
2967,1,Chips and Roasted Chili Corn Salsa,$2.95 
2968,1,Chicken Salad,$8.49 
2969,1,Chips and Guacamole,$3.99 
2970,1,Steak Bowl,$8.99 
2971,1,Chicken Bowl,$8.49 
2972,3,Chips and Tomatillo-Red Chili Salsa,$7.17 
2973,1,Chicken Bowl,$8.49 
2974,1,Steak Bowl,$8.99 
2975,2,Chicken Burrito,$17.50 
2976,1,Steak Bowl,$9.25 
2977,1,Steak Bowl,$9.25 
2978,1,Chicken Burrito,$11.25 
2979,1,Canned Soft Drink,$1.25 
2980,1,Carnitas Bowl,$8.99 
2981,1,Bottled Water,$1.09 
2982,1,Chicken Bowl,$8.75 
2983,1,Chips and Guacamole,$4.45 
2984,1,Chicken Bowl,$11.25 
2985,1,Chips,$2.15 
2986,1,Barbacoa Burrito,$11.75 
2987,1,Chicken Bowl,$11.25 
2988,1,Chicken Salad Bowl,$11.25 
2989,1,Chicken Salad Bowl,$8.75 
2990,1,Chicken Burrito,$8.75 
2991,1,Chips and Guacamole,$4.45 
2992,1,Canned Soft Drink,$1.25 
2993,1,Steak Burrito,$11.75 
2994,1,Steak Burrito,$11.75 
2995,2,Canned Soft Drink,$2.50 
2996,1,Veggie Salad,$8.49 
2997,1,Steak Burrito,$8.99 
2998,2,Bottled Water,$2.18 
2999,1,Chicken Bowl,$11.25 
3000,1,Chips and Guacamole,$4.45 
3001,1,Chicken Salad Bowl,$11.25 
3002,1,Steak Bowl,$11.75 
3003,1,Chicken Bowl,$8.49 
3004,1,Carnitas Bowl,$8.99 
3005,1,Side of Chips,$1.69 
3006,1,Canned Soda,$1.09 
3007,1,Steak Bowl,$8.99 
3008,1,Barbacoa Burrito,$8.99 
3009,1,Chicken Bowl,$11.25 
3010,1,6 Pack Soft Drink,$6.49 
3011,1,Chicken Bowl,$11.25 
3012,1,Chicken Bowl,$8.75 
3013,1,Chips and Guacamole,$4.45 
3014,1,Steak Burrito,$8.99 
3015,1,Side of Chips,$1.69 
3016,1,Steak Bowl,$11.48 
3017,1,Barbacoa Bowl,$11.75 
3018,2,Canned Soft Drink,$2.50 
3019,1,Chicken Bowl,$8.49 
3020,1,Canned Soda,$1.09 
3021,1,Bottled Water,$1.09 
3022,1,Side of Chips,$1.69 
3023,1,Chicken Bowl,$8.49 
3024,1,Chips and Roasted Chili Corn Salsa,$2.39 
3025,1,Barbacoa Bowl,$11.75 
3026,1,Canned Soft Drink,$1.25 
3027,1,Chicken Burrito,$8.49 
3028,1,Side of Chips,$1.69 
3029,1,Veggie Burrito,$8.49 
3030,1,Side of Chips,$1.69 
3031,1,Barbacoa Burrito,$11.75 
3032,1,Chips and Guacamole,$4.45 
3033,1,Chicken Salad Bowl,$8.75 
3034,1,Chicken Bowl,$8.75 
3035,1,Chips and Guacamole,$4.45 
3036,1,Veggie Burrito,$8.75 
3037,1,Veggie Burrito,$11.25 
3038,1,Chicken Bowl,$11.25 
3039,1,Chicken Bowl,$8.75 
3040,2,Chips and Guacamole,$7.98 
3041,1,Chicken Crispy Tacos,$8.49 
3042,1,Bottled Water,$1.09 
3043,1,Chicken Soft Tacos,$8.49 
3044,1,Chips and Guacamole,$3.99 
3045,1,Chicken Salad,$8.49 
3046,1,Chips and Guacamole,$3.99 
3047,1,Steak Bowl,$8.99 
3048,1,Chips and Guacamole,$3.99 
3049,1,Chicken Burrito,$11.25 
3050,1,Chips and Guacamole,$4.45 
3051,1,Chicken Bowl,$8.49 
3052,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
3053,1,Chicken Bowl,$8.49 
3054,1,Chips and Roasted Chili Corn Salsa,$2.39 
3055,1,Chips and Guacamole,$3.99 
3056,1,Veggie Burrito,$8.49 
3057,1,Canned Soft Drink,$1.25 
3058,1,Chicken Bowl,$11.25 
3059,1,Chips and Guacamole,$4.45 
3060,1,Barbacoa Burrito,$9.25 
3061,1,Chips and Guacamole,$4.45 
3062,1,Canned Soda,$1.09 
3063,1,Steak Burrito,$8.99 
3064,1,Chips and Guacamole,$3.99 
3065,1,Chicken Bowl,$11.25 
3066,2,Chips and Guacamole,$8.90 
3067,1,Carnitas Soft Tacos,$9.25 
3068,1,Chicken Bowl,$11.25 
3069,1,Chicken Salad Bowl,$8.75 
3070,1,Chicken Bowl,$11.25 
3071,1,Chicken Soft Tacos,$11.25 
3072,1,Chicken Crispy Tacos,$11.25 
3073,1,Chicken Bowl,$11.25 
3074,1,Chicken Bowl,$11.25 
3075,1,Steak Crispy Tacos,$8.99 
3076,1,Chicken Bowl,$8.49 
3077,1,Chicken Crispy Tacos,$8.75 
3078,1,Chicken Crispy Tacos,$8.75 
3079,1,Chips and Guacamole,$4.45 
3080,2,Chicken Bowl,$16.98 
3081,1,Steak Bowl,$11.75 
3082,1,Veggie Bowl,$11.25 
3083,1,Steak Bowl,$9.25 
3084,1,Chips and Guacamole,$4.45 
3085,1,Steak Crispy Tacos,$9.25 
3086,1,Chips and Fresh Tomato Salsa,$2.95 
3087,1,Chicken Bowl,$8.49 
3088,1,Side of Chips,$1.69 
3089,3,Canned Soft Drink,$3.75 
3090,1,Chips and Guacamole,$4.45 
3091,1,Steak Bowl,$9.25 
3092,1,Bottled Water,$1.50 
3093,1,Chicken Bowl,$11.25 
3094,1,Steak Burrito,$11.48 
3095,1,Veggie Bowl,$11.25 
3096,1,Chips,$2.15 
3097,1,Chicken Burrito,$8.75 
3098,1,Steak Salad Bowl,$9.39 
3099,1,Chicken Crispy Tacos,$8.49 
3100,1,Chips and Guacamole,$3.99 
3101,1,Chicken Bowl,$8.19 
3102,1,Chips and Fresh Tomato Salsa,$2.29 
3103,1,Carnitas Bowl,$11.48 
3104,1,Side of Chips,$1.69 
3105,1,Steak Soft Tacos,$11.48 
3106,1,Chips and Guacamole,$3.99 
3107,1,Chicken Bowl,$8.49 
3108,1,Side of Chips,$1.69 
3109,1,Steak Burrito,$9.25 
3110,1,Chips and Fresh Tomato Salsa,$2.95 
3111,1,Chicken Burrito,$8.49 
3112,1,Side of Chips,$1.69 
3113,1,Veggie Burrito,$11.25 
3114,1,Chips and Guacamole,$4.45 
3115,1,Carnitas Salad Bowl,$9.39 
3116,1,Steak Burrito,$9.25 
3117,1,Chicken Salad Bowl,$8.75 
3118,1,Chicken Burrito,$8.75 
3119,1,Chips and Guacamole,$4.45 
3120,1,Steak Salad Bowl,$11.89 
3121,1,Chips and Guacamole,$4.45 
3122,1,Chips and Guacamole,$4.45 
3123,1,Chicken Burrito,$8.75 
3124,1,Chicken Bowl,$8.75 
3125,1,Chicken Burrito,$8.75 
3126,1,Chips,$2.15 
3127,1,Chicken Burrito,$8.75 
3128,3,Canned Soft Drink,$3.75 
3129,1,Steak Burrito,$9.25 
3130,1,Chicken Burrito,$11.25 
3131,1,Chips and Guacamole,$4.45 
3132,1,6 Pack Soft Drink,$6.49 
3133,2,Chicken Bowl,$16.98 
3134,2,Steak Burrito,$18.50 
3135,2,Canned Soft Drink,$2.50 
3136,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
3137,1,Chips and Guacamole,$3.99 
3138,1,Chicken Burrito,$8.49 
3139,1,Chicken Burrito,$8.19 
3140,1,Steak Burrito,$11.08 
3141,1,6 Pack Soft Drink,$6.49 
3142,1,Steak Bowl,$11.75 
3143,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
3144,1,Steak Bowl,$8.99 
3145,1,Canned Soda,$1.09 
3146,1,Veggie Bowl,$11.25 
3147,1,Chips and Guacamole,$4.45 
3148,1,Veggie Bowl,$11.25 
3149,1,Barbacoa Burrito,$8.99 
3150,1,Side of Chips,$1.69 
3151,2,Chicken Bowl,$21.96 
3152,2,Canned Soda,$2.18 
3153,1,Steak Burrito,$8.99 
3154,1,Steak Bowl,$8.99 
3155,1,Chips and Fresh Tomato Salsa,$2.39 
3156,1,Barbacoa Burrito,$8.69 
3157,1,Side of Chips,$1.69 
3158,2,Chips and Guacamole,$8.90 
3159,2,Canned Soft Drink,$2.50 
3160,1,Chicken Soft Tacos,$8.75 
3161,1,Steak Burrito,$8.99 
3162,1,Canned Soda,$1.09 
3163,1,Veggie Salad,$8.49 
3164,1,Veggie Burrito,$8.49 
3165,1,Veggie Bowl,$8.75 
3166,1,Chips and Guacamole,$4.45 
3167,2,Chicken Salad Bowl,$17.50 
3168,1,Chicken Burrito,$8.75 
3169,1,Steak Burrito,$9.25 
3170,1,Chicken Burrito,$8.49 
3171,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
3172,1,Chicken Bowl,$8.75 
3173,1,Chips and Guacamole,$4.45 
3174,1,Chicken Bowl,$11.25 
3175,1,Chicken Salad Bowl,$11.25 
3176,1,Steak Burrito,$11.75 
3177,1,Chicken Bowl,$8.75 
3178,1,Chicken Bowl,$8.49 
3179,1,Chicken Bowl,$8.49 
3180,1,Chicken Bowl,$8.49 
3181,1,Steak Burrito,$8.99 
3182,1,Chicken Bowl,$8.75 
3183,1,Chips and Guacamole,$4.45 
3184,1,Barbacoa Soft Tacos,$11.48 
3185,1,Chicken Bowl,$8.75 
3186,1,Canned Soft Drink,$1.25 
3187,1,Chips,$2.15 
3188,1,Steak Burrito,$9.25 
3189,1,Chips and Guacamole,$4.45 
3190,1,Steak Bowl,$11.75 
3191,1,Chips,$2.15 
3192,1,Chicken Crispy Tacos,$11.25 
3193,1,Steak Burrito,$8.99 
3194,1,Chips and Roasted Chili Corn Salsa,$2.39 
3195,1,Barbacoa Bowl,$8.69 
3196,1,Steak Bowl,$8.69 
3197,1,Steak Burrito,$11.75 
3198,1,Chips and Fresh Tomato Salsa,$2.95 
3199,1,Steak Burrito,$11.75 
3200,1,Bottled Water,$1.50 
3201,1,Steak Bowl,$9.25 
3202,1,Chips and Guacamole,$4.45 
3203,1,Bottled Water,$1.50 
3204,1,Steak Burrito,$11.48 
3205,1,Steak Soft Tacos,$8.99 
3206,1,Chips and Roasted Chili Corn Salsa,$2.39 
3207,1,Chicken Bowl,$11.25 
3208,1,Barbacoa Salad Bowl,$11.89 
3209,1,Chips,$2.15 
3210,1,Canned Soft Drink,$1.25 
3211,1,Barbacoa Soft Tacos,$11.75 
3212,1,Chips and Guacamole,$4.45 
3213,1,Chicken Bowl,$8.75 
3214,1,Chicken Bowl,$8.75 
3215,1,Chicken Bowl,$11.25 
3216,1,Chips and Guacamole,$4.45 
3217,1,Chicken Bowl,$11.25 
3218,1,Chips,$2.15 
3219,1,Chips and Guacamole,$4.45 
3220,1,Chicken Bowl,$8.49 
3221,1,Canned Soda,$1.09 
3222,1,Chips and Guacamole,$3.99 
3223,1,Veggie Salad Bowl,$11.25 
3224,1,Chicken Bowl,$11.25 
3225,1,Chicken Bowl,$8.49 
3226,1,Chips and Fresh Tomato Salsa,$2.39 
3227,1,Steak Burrito,$8.99 
3228,1,Chips and Fresh Tomato Salsa,$2.39 
3229,1,Chicken Bowl,$11.25 
3230,1,Chips,$2.15 
3231,1,Chicken Burrito,$8.75 
3232,1,Chips and Fresh Tomato Salsa,$2.95 
3233,1,Canned Soft Drink,$1.25 
3234,1,Veggie Burrito,$8.75 
3235,1,Veggie Burrito,$11.25 
3236,2,Chicken Burrito,$17.50 
3237,1,Steak Burrito,$11.75 
3238,1,Steak Bowl,$11.75 
3239,1,Chicken Bowl,$11.25 
3240,1,Chicken Crispy Tacos,$11.25 
3241,1,Chips and Guacamole,$4.45 
3242,2,Canned Soft Drink,$2.50 
3243,1,Chicken Soft Tacos,$8.75 
3244,1,Carnitas Bowl,$8.99 
3245,1,Barbacoa Bowl,$8.99 
3246,1,Side of Chips,$1.69 
3247,1,Steak Burrito,$8.99 
3248,1,Side of Chips,$1.69 
3249,1,Chicken Bowl,$11.25 
3250,1,Canned Soft Drink,$1.25 
3251,1,Steak Burrito,$11.08 
3252,1,Carnitas Burrito,$8.69 
3253,1,Barbacoa Bowl,$8.99 
3254,1,Canned Soda,$1.09 
3255,1,Chicken Burrito,$11.25 
3256,1,Chicken Burrito,$11.25 
3257,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3258,1,Canned Soft Drink,$1.25 
3259,1,Chicken Salad Bowl,$8.75 
3260,1,Canned Soft Drink,$1.25 
3261,1,Chicken Salad Bowl,$8.75 
3262,1,Chicken Bowl,$8.75 
3263,1,Chips,$2.15 
3264,1,Canned Soft Drink,$1.25 
3265,1,Chicken Bowl,$8.49 
3266,1,Chips and Guacamole,$3.99 
3267,1,Chicken Burrito,$8.49 
3268,1,Chips and Roasted Chili Corn Salsa,$2.39 
3269,1,Chicken Bowl,$8.49 
3270,3,Chips and Tomatillo-Red Chili Salsa,$7.17 
3271,1,Chicken Burrito,$8.75 
3272,1,Chips and Guacamole,$4.45 
3273,1,Steak Burrito,$11.48 
3274,1,Veggie Burrito,$8.75 
3275,1,Veggie Bowl,$8.75 
3276,1,Barbacoa Burrito,$11.48 
3277,1,Chicken Bowl,$8.75 
3278,1,Steak Bowl,$9.25 
3279,1,Chicken Soft Tacos,$8.49 
3280,1,Chips and Guacamole,$3.99 
3281,1,Bottled Water,$1.50 
3282,1,Chicken Bowl,$11.25 
3283,1,Chicken Bowl,$11.25 
3284,1,Chicken Bowl,$8.75 
3285,1,Chicken Bowl,$8.75 
3286,1,Chips and Guacamole,$4.45 
3287,1,Steak Bowl,$9.25 
3288,1,Chips and Guacamole,$4.45 
3289,1,Chicken Burrito,$8.75 
3290,1,Chicken Soft Tacos,$8.75 
3291,2,Chips,$4.30 
3292,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
3293,1,Veggie Salad Bowl,$8.75 
3294,3,Bottled Water,$4.50 
3295,1,Steak Burrito,$9.25 
3296,1,Chicken Burrito,$11.25 
3297,1,Chips and Guacamole,$4.45 
3298,1,Chicken Bowl,$11.25 
3299,1,Chicken Bowl,$11.25 
3300,1,Chicken Burrito,$8.75 
3301,1,Barbacoa Burrito,$9.25 
3302,1,Chicken Bowl,$8.75 
3303,1,Chips,$2.15 
3304,1,Canned Soft Drink,$1.25 
3305,1,Chicken Bowl,$8.75 
3306,1,Chips,$2.15 
3307,1,Canned Soft Drink,$1.25 
3308,1,Carnitas Soft Tacos,$8.99 
3309,1,Chicken Crispy Tacos,$8.49 
3310,1,Chicken Salad Bowl,$8.75 
3311,1,Chicken Bowl,$8.75 
3312,1,Canned Soft Drink,$1.25 
3313,1,Steak Burrito,$11.75 
3314,3,Bottled Water,$4.50 
3315,1,Chicken Salad Bowl,$8.75 
3316,1,Chicken Burrito,$8.75 
3317,1,Chips and Guacamole,$3.99 
3318,1,Nantucket Nectar,$3.39 
3319,1,Chicken Burrito,$8.49 
3320,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
3321,1,Barbacoa Crispy Tacos,$8.99 
3322,1,Bottled Water,$1.50 
3323,1,Chicken Bowl,$11.25 
3324,1,Chicken Crispy Tacos,$11.25 
3325,1,Chicken Bowl,$8.75 
3326,1,Chicken Bowl,$8.75 
3327,1,Chips,$2.15 
3328,1,Chicken Bowl,$8.75 
3329,1,Chips,$2.15 
3330,1,Canned Soft Drink,$1.25 
3331,2,Chicken Burrito,$21.96 
3332,1,Chicken Burrito,$8.49 
3333,1,Side of Chips,$1.69 
3334,3,Steak Bowl,$26.07 
3335,1,Steak Bowl,$11.75 
3336,1,Bottled Water,$1.50 
3337,1,Steak Bowl,$8.99 
3338,1,Carnitas Bowl,$8.99 
3339,1,Steak Burrito,$11.48 
3340,1,Carnitas Soft Tacos,$9.25 
3341,1,Carnitas Soft Tacos,$9.25 
3342,1,Chicken Burrito,$8.75 
3343,1,Chicken Bowl,$8.75 
3344,1,Chicken Burrito,$8.75 
3345,1,Barbacoa Burrito,$9.25 
3346,1,Chicken Bowl,$8.75 
3347,1,Chicken Burrito,$8.75 
3348,1,Chips,$2.15 
3349,1,Canned Soft Drink,$1.25 
3350,1,Steak Salad Bowl,$11.89 
3351,1,Veggie Burrito,$8.75 
3352,1,Steak Burrito,$11.75 
3353,1,Chips and Guacamole,$4.45 
3354,2,Steak Bowl,$18.50 
3355,1,Steak Bowl,$9.25 
3356,1,Barbacoa Salad Bowl,$9.39 
3357,1,Chicken Bowl,$8.49 
3358,1,Chips and Tomatillo-Red Chili Salsa,$2.39 
3359,1,Chicken Bowl,$8.49 
3360,1,Side of Chips,$1.69 
3361,1,Bottled Water,$1.09 
3362,1,Steak Burrito,$8.99 
3363,1,Chicken Salad,$8.49 
3364,2,Canned Soda,$2.18 
3365,1,Chicken Bowl,$11.25 
3366,1,Canned Soft Drink,$1.25 
3367,1,Veggie Burrito,$8.49 
3368,1,Nantucket Nectar,$3.39 
3369,1,Chicken Burrito,$8.49 
3370,1,Chips and Guacamole,$3.99 
3371,1,Chicken Burrito,$11.25 
3372,1,Chicken Crispy Tacos,$8.75 
3373,1,Chicken Burrito,$8.49 
3374,1,Side of Chips,$1.69 
3375,2,Chicken Burrito,$16.98 
3376,1,Barbacoa Bowl,$9.25 
3377,1,Steak Burrito,$9.25 
3378,1,Steak Burrito,$11.75 
3379,1,Canned Soft Drink,$1.25 
3380,1,Chicken Salad Bowl,$11.25 
3381,1,Chicken Salad Bowl,$8.75 
3382,1,Chicken Burrito,$8.49 
3383,1,Chicken Bowl,$8.49 
3384,1,Chicken Bowl,$8.75 
3385,1,Canned Soft Drink,$1.25 
3386,1,Canned Soft Drink,$1.25 
3387,1,Canned Soft Drink,$1.25 
3388,1,Chicken Burrito,$11.25 
3389,2,6 Pack Soft Drink,$12.98 
3390,1,Steak Burrito,$11.75 
3391,1,Barbacoa Burrito,$11.75 
3392,1,Chips and Guacamole,$4.45 
3393,1,Chicken Bowl,$11.25 
3394,1,Barbacoa Bowl,$11.75 
3395,1,Chicken Bowl,$10.98 
3396,1,Chicken Bowl,$8.49 
3397,1,Veggie Bowl,$8.49 
3398,1,Chips and Roasted Chili Corn Salsa,$2.39 
3399,1,Steak Burrito,$9.25 
3400,1,Chicken Burrito,$11.25 
3401,1,Chicken Burrito,$8.75 
3402,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
3403,1,Bottled Water,$1.50 
3404,1,Veggie Burrito,$11.25 
3405,1,Chips and Fresh Tomato Salsa,$2.95 
3406,1,Steak Crispy Tacos,$9.25 
3407,1,Chips and Fresh Tomato Salsa,$2.95 
3408,1,Steak Bowl,$9.25 
3409,1,Chicken Bowl,$8.75 
3410,1,Chicken Salad Bowl,$11.25 
